claim_type,empirical_evidence,feature_family,feature_id,independence_group,input_dependencies,profile_key,source_path,value,value_type
deterministic_symbolic_feature,False,vedic,vedic.ketu.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_mapu_q330301,temporal.natal.sidereal.planets.Ketu.sign,Taurus,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.retrograde,birth_input,"[""birth_date""]",abraham_mapu_q330301,temporal.natal.sidereal.planets.Ketu.retrograde,True,categorical
deterministic_symbolic_feature,False,numerology,numerology.life_path.number,birth_input,"[""birth_date""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.life_path.number,11,categorical
deterministic_symbolic_feature,False,numerology,numerology.birthday.number,birth_input,"[""birth_date""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.birthday.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.attitude.number,birth_input,"[""birth_date""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.attitude.number,4,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_month.number,birth_input,"[""birth_date""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.birth_month.number,3,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_year.number,birth_input,"[""birth_date""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.birth_year.number,7,categorical
deterministic_symbolic_feature,False,numerology,numerology.expression.number,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.expression.number,5,categorical
deterministic_symbolic_feature,False,numerology,numerology.soul_urge.number,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.soul_urge.number,7,categorical
deterministic_symbolic_feature,False,numerology,numerology.personality.number,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.personality.number,7,categorical
deterministic_symbolic_feature,False,numerology,numerology.balance.number,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.balance.number,5,categorical
deterministic_symbolic_feature,False,numerology,numerology.maturity.number,birth_and_name_input,"[""birth_date"", ""recorded_name""]",abraham_mapu_q330301,symbolic_profile.numerology.core_numbers.maturity.number,7,categorical
deterministic_symbolic_feature,False,gematria,gematria.ordinal.digital_root,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.gematria.systems.ordinal.digital_root,5,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_literal.digital_root,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.gematria.systems.hebrew_literal.digital_root,2,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_phonetic.digital_root,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.gematria.systems.hebrew_phonetic.digital_root,2,categorical
deterministic_symbolic_feature,False,gematria,gematria.reverse_ordinal.digital_root,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.gematria.systems.reverse_ordinal.digital_root,4,categorical
deterministic_symbolic_feature,False,gematria,gematria.cross_system.distinct_root_count,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.gematria.cross_system.distinct_root_count,3,numeric
deterministic_symbolic_feature,False,gematria,gematria.cross_system.exact_root_convergence,name_input,"[""recorded_name""]",abraham_mapu_q330301,symbolic_profile.gematria.cross_system.exact_root_convergence,False,categorical
deterministic_symbolic_feature,False,kamea,kamea.top_planet,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_mapu_q330301,symbolic_profile.kamea.ranked_planets[0].planet,saturn,categorical
deterministic_symbolic_feature,False,kamea,kamea.saturn.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_mapu_q330301,symbolic_profile.kamea.ranked_planets.saturn.composite_score,0.537163,numeric
deterministic_symbolic_feature,False,kamea,kamea.jupiter.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_mapu_q330301,symbolic_profile.kamea.ranked_planets.jupiter.composite_score,0.500529,numeric
deterministic_symbolic_feature,False,kamea,kamea.mercury.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_mapu_q330301,symbolic_profile.kamea.ranked_planets.mercury.composite_score,0.48196,numeric
deterministic_symbolic_feature,False,kamea,kamea.sun.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_mapu_q330301,symbolic_profile.kamea.ranked_planets.sun.composite_score,0.48196,numeric
deterministic_symbolic_feature,False,kamea,kamea.mars.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_mapu_q330301,symbolic_profile.kamea.ranked_planets.mars.composite_score,0.451172,numeric
deterministic_symbolic_feature,False,kamea,kamea.moon.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_mapu_q330301,symbolic_profile.kamea.ranked_planets.moon.composite_score,0.451172,numeric
deterministic_symbolic_feature,False,kamea,kamea.venus.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_mapu_q330301,symbolic_profile.kamea.ranked_planets.venus.composite_score,0.451172,numeric
deterministic_symbolic_feature,False,vedic,vedic.sun.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_maslow,temporal.natal.sidereal.planets.Sun.sign,Pisces,categorical
deterministic_symbolic_feature,False,vedic,vedic.sun.retrograde,birth_input,"[""birth_date""]",abraham_maslow,temporal.natal.sidereal.planets.Sun.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_maslow,temporal.natal.sidereal.planets.Moon.sign,Pisces,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.retrograde,birth_input,"[""birth_date""]",abraham_maslow,temporal.natal.sidereal.planets.Moon.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_maslow,temporal.natal.sidereal.planets.Mercury.sign,Aquarius,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.retrograde,birth_input,"[""birth_date""]",abraham_maslow,temporal.natal.sidereal.planets.Mercury.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_maslow,temporal.natal.sidereal.planets.Venus.sign,Taurus,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.retrograde,birth_input,"[""birth_date""]",abraham_maslow,temporal.natal.sidereal.planets.Venus.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_maslow,temporal.natal.sidereal.planets.Mars.sign,Taurus,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.retrograde,birth_input,"[""birth_date""]",abraham_maslow,temporal.natal.sidereal.planets.Mars.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_maslow,temporal.natal.sidereal.planets.Jupiter.sign,Cancer,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.retrograde,birth_input,"[""birth_date""]",abraham_maslow,temporal.natal.sidereal.planets.Jupiter.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_maslow,temporal.natal.sidereal.planets.Saturn.sign,Pisces,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.retrograde,birth_input,"[""birth_date""]",abraham_maslow,temporal.natal.sidereal.planets.Saturn.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_maslow,temporal.natal.sidereal.planets.Rahu.sign,Gemini,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.retrograde,birth_input,"[""birth_date""]",abraham_maslow,temporal.natal.sidereal.planets.Rahu.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.sign,birth_input,"[""birth_date"", ""birth_place""]",abraham_maslow,temporal.natal.sidereal.planets.Ketu.sign,Sagittarius,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.retrograde,birth_input,"[""birth_date""]",abraham_maslow,temporal.natal.sidereal.planets.Ketu.retrograde,True,categorical
deterministic_symbolic_feature,False,numerology,numerology.life_path.number,birth_input,"[""birth_date""]",abraham_maslow,symbolic_profile.numerology.core_numbers.life_path.number,5,categorical
deterministic_symbolic_feature,False,numerology,numerology.birthday.number,birth_input,"[""birth_date""]",abraham_maslow,symbolic_profile.numerology.core_numbers.birthday.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.attitude.number,birth_input,"[""birth_date""]",abraham_maslow,symbolic_profile.numerology.core_numbers.attitude.number,5,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_month.number,birth_input,"[""birth_date""]",abraham_maslow,symbolic_profile.numerology.core_numbers.birth_month.number,4,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_year.number,birth_input,"[""birth_date""]",abraham_maslow,symbolic_profile.numerology.core_numbers.birth_year.number,9,categorical
deterministic_symbolic_feature,False,numerology,numerology.expression.number,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.numerology.core_numbers.expression.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.soul_urge.number,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.numerology.core_numbers.soul_urge.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.personality.number,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.numerology.core_numbers.personality.number,9,categorical
deterministic_symbolic_feature,False,numerology,numerology.balance.number,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.numerology.core_numbers.balance.number,5,categorical
deterministic_symbolic_feature,False,numerology,numerology.maturity.number,birth_and_name_input,"[""birth_date"", ""recorded_name""]",abraham_maslow,symbolic_profile.numerology.core_numbers.maturity.number,6,categorical
deterministic_symbolic_feature,False,gematria,gematria.ordinal.digital_root,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.gematria.systems.ordinal.digital_root,1,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_literal.digital_root,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.gematria.systems.hebrew_literal.digital_root,1,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_phonetic.digital_root,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.gematria.systems.hebrew_phonetic.digital_root,1,categorical
deterministic_symbolic_feature,False,gematria,gematria.reverse_ordinal.digital_root,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.gematria.systems.reverse_ordinal.digital_root,8,categorical
deterministic_symbolic_feature,False,gematria,gematria.cross_system.distinct_root_count,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.gematria.cross_system.distinct_root_count,2,numeric
deterministic_symbolic_feature,False,gematria,gematria.cross_system.exact_root_convergence,name_input,"[""recorded_name""]",abraham_maslow,symbolic_profile.gematria.cross_system.exact_root_convergence,False,categorical
deterministic_symbolic_feature,False,kamea,kamea.top_planet,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_maslow,symbolic_profile.kamea.ranked_planets[0].planet,saturn,categorical
deterministic_symbolic_feature,False,kamea,kamea.saturn.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_maslow,symbolic_profile.kamea.ranked_planets.saturn.composite_score,0.480999,numeric
deterministic_symbolic_feature,False,kamea,kamea.jupiter.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_maslow,symbolic_profile.kamea.ranked_planets.jupiter.composite_score,0.477322,numeric
deterministic_symbolic_feature,False,kamea,kamea.mercury.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_maslow,symbolic_profile.kamea.ranked_planets.mercury.composite_score,0.462293,numeric
deterministic_symbolic_feature,False,kamea,kamea.mars.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_maslow,symbolic_profile.kamea.ranked_planets.mars.composite_score,0.40873,numeric
deterministic_symbolic_feature,False,kamea,kamea.moon.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_maslow,symbolic_profile.kamea.ranked_planets.moon.composite_score,0.40873,numeric
deterministic_symbolic_feature,False,kamea,kamea.sun.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_maslow,symbolic_profile.kamea.ranked_planets.sun.composite_score,0.40873,numeric
deterministic_symbolic_feature,False,kamea,kamea.venus.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abraham_maslow,symbolic_profile.kamea.ranked_planets.venus.composite_score,0.40873,numeric
deterministic_symbolic_feature,False,vedic,vedic.sun.sign,birth_input,"[""birth_date"", ""birth_place""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Sun.sign,Sagittarius,categorical
deterministic_symbolic_feature,False,vedic,vedic.sun.retrograde,birth_input,"[""birth_date""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Sun.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.sign,birth_input,"[""birth_date"", ""birth_place""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Moon.sign,Pisces,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.retrograde,birth_input,"[""birth_date""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Moon.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.sign,birth_input,"[""birth_date"", ""birth_place""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Mercury.sign,Scorpio,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.retrograde,birth_input,"[""birth_date""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Mercury.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.sign,birth_input,"[""birth_date"", ""birth_place""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Venus.sign,Sagittarius,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.retrograde,birth_input,"[""birth_date""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Venus.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.sign,birth_input,"[""birth_date"", ""birth_place""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Mars.sign,Capricorn,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.retrograde,birth_input,"[""birth_date""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Mars.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.sign,birth_input,"[""birth_date"", ""birth_place""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Jupiter.sign,Libra,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.retrograde,birth_input,"[""birth_date""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Jupiter.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.sign,birth_input,"[""birth_date"", ""birth_place""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Saturn.sign,Gemini,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.retrograde,birth_input,"[""birth_date""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Saturn.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.sign,birth_input,"[""birth_date"", ""birth_place""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Rahu.sign,Leo,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.retrograde,birth_input,"[""birth_date""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Rahu.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.sign,birth_input,"[""birth_date"", ""birth_place""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Ketu.sign,Aquarius,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.retrograde,birth_input,"[""birth_date""]",abram_anikst_q4066264,temporal.natal.sidereal.planets.Ketu.retrograde,True,categorical
deterministic_symbolic_feature,False,numerology,numerology.life_path.number,birth_input,"[""birth_date""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.life_path.number,8,categorical
deterministic_symbolic_feature,False,numerology,numerology.birthday.number,birth_input,"[""birth_date""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.birthday.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.attitude.number,birth_input,"[""birth_date""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.attitude.number,2,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_month.number,birth_input,"[""birth_date""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.birth_month.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_year.number,birth_input,"[""birth_date""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.birth_year.number,6,categorical
deterministic_symbolic_feature,False,numerology,numerology.expression.number,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.expression.number,1,categorical
deterministic_symbolic_feature,False,numerology,numerology.soul_urge.number,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.soul_urge.number,3,categorical
deterministic_symbolic_feature,False,numerology,numerology.personality.number,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.personality.number,7,categorical
deterministic_symbolic_feature,False,numerology,numerology.balance.number,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.balance.number,2,categorical
deterministic_symbolic_feature,False,numerology,numerology.maturity.number,birth_and_name_input,"[""birth_date"", ""recorded_name""]",abram_anikst_q4066264,symbolic_profile.numerology.core_numbers.maturity.number,9,categorical
deterministic_symbolic_feature,False,gematria,gematria.ordinal.digital_root,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.gematria.systems.ordinal.digital_root,1,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_literal.digital_root,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.gematria.systems.hebrew_literal.digital_root,2,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_phonetic.digital_root,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.gematria.systems.hebrew_phonetic.digital_root,2,categorical
deterministic_symbolic_feature,False,gematria,gematria.reverse_ordinal.digital_root,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.gematria.systems.reverse_ordinal.digital_root,8,categorical
deterministic_symbolic_feature,False,gematria,gematria.cross_system.distinct_root_count,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.gematria.cross_system.distinct_root_count,3,numeric
deterministic_symbolic_feature,False,gematria,gematria.cross_system.exact_root_convergence,name_input,"[""recorded_name""]",abram_anikst_q4066264,symbolic_profile.gematria.cross_system.exact_root_convergence,False,categorical
deterministic_symbolic_feature,False,kamea,kamea.top_planet,name_input,"[""recorded_name"", ""cipher_rules""]",abram_anikst_q4066264,symbolic_profile.kamea.ranked_planets[0].planet,saturn,categorical
deterministic_symbolic_feature,False,kamea,kamea.saturn.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abram_anikst_q4066264,symbolic_profile.kamea.ranked_planets.saturn.composite_score,0.557278,numeric
deterministic_symbolic_feature,False,kamea,kamea.mars.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abram_anikst_q4066264,symbolic_profile.kamea.ranked_planets.mars.composite_score,0.45,numeric
deterministic_symbolic_feature,False,kamea,kamea.jupiter.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abram_anikst_q4066264,symbolic_profile.kamea.ranked_planets.jupiter.composite_score,0.421252,numeric
deterministic_symbolic_feature,False,kamea,kamea.sun.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abram_anikst_q4066264,symbolic_profile.kamea.ranked_planets.sun.composite_score,0.392504,numeric
deterministic_symbolic_feature,False,kamea,kamea.venus.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abram_anikst_q4066264,symbolic_profile.kamea.ranked_planets.venus.composite_score,0.3903,numeric
deterministic_symbolic_feature,False,kamea,kamea.mercury.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abram_anikst_q4066264,symbolic_profile.kamea.ranked_planets.mercury.composite_score,0.357407,numeric
deterministic_symbolic_feature,False,kamea,kamea.moon.composite_score,name_input,"[""recorded_name"", ""cipher_rules""]",abram_anikst_q4066264,symbolic_profile.kamea.ranked_planets.moon.composite_score,0.357407,numeric
deterministic_symbolic_feature,False,vedic,vedic.sun.sign,birth_input,"[""birth_date"", ""birth_place""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Sun.sign,Libra,categorical
deterministic_symbolic_feature,False,vedic,vedic.sun.retrograde,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Sun.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.sign,birth_input,"[""birth_date"", ""birth_place""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Moon.sign,Gemini,categorical
deterministic_symbolic_feature,False,vedic,vedic.moon.retrograde,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Moon.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.sign,birth_input,"[""birth_date"", ""birth_place""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Mercury.sign,Scorpio,categorical
deterministic_symbolic_feature,False,vedic,vedic.mercury.retrograde,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Mercury.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.sign,birth_input,"[""birth_date"", ""birth_place""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Venus.sign,Scorpio,categorical
deterministic_symbolic_feature,False,vedic,vedic.venus.retrograde,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Venus.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.sign,birth_input,"[""birth_date"", ""birth_place""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Mars.sign,Scorpio,categorical
deterministic_symbolic_feature,False,vedic,vedic.mars.retrograde,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Mars.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.sign,birth_input,"[""birth_date"", ""birth_place""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Jupiter.sign,Libra,categorical
deterministic_symbolic_feature,False,vedic,vedic.jupiter.retrograde,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Jupiter.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.sign,birth_input,"[""birth_date"", ""birth_place""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Saturn.sign,Cancer,categorical
deterministic_symbolic_feature,False,vedic,vedic.saturn.retrograde,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Saturn.retrograde,False,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.sign,birth_input,"[""birth_date"", ""birth_place""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Rahu.sign,Taurus,categorical
deterministic_symbolic_feature,False,vedic,vedic.rahu.retrograde,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Rahu.retrograde,True,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.sign,birth_input,"[""birth_date"", ""birth_place""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Ketu.sign,Scorpio,categorical
deterministic_symbolic_feature,False,vedic,vedic.ketu.retrograde,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,temporal.natal.sidereal.planets.Ketu.retrograde,True,categorical
deterministic_symbolic_feature,False,numerology,numerology.life_path.number,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.life_path.number,8,categorical
deterministic_symbolic_feature,False,numerology,numerology.birthday.number,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.birthday.number,4,categorical
deterministic_symbolic_feature,False,numerology,numerology.attitude.number,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.attitude.number,6,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_month.number,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.birth_month.number,11,categorical
deterministic_symbolic_feature,False,numerology,numerology.birth_year.number,birth_input,"[""birth_date""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.birth_year.number,2,categorical
deterministic_symbolic_feature,False,numerology,numerology.expression.number,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.expression.number,6,categorical
deterministic_symbolic_feature,False,numerology,numerology.soul_urge.number,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.soul_urge.number,3,categorical
deterministic_symbolic_feature,False,numerology,numerology.personality.number,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.personality.number,3,categorical
deterministic_symbolic_feature,False,numerology,numerology.balance.number,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.balance.number,7,categorical
deterministic_symbolic_feature,False,numerology,numerology.maturity.number,birth_and_name_input,"[""birth_date"", ""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.numerology.core_numbers.maturity.number,5,categorical
deterministic_symbolic_feature,False,gematria,gematria.ordinal.digital_root,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.gematria.systems.ordinal.digital_root,6,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_literal.digital_root,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.gematria.systems.hebrew_literal.digital_root,6,categorical
deterministic_symbolic_feature,False,gematria,gematria.hebrew_phonetic.digital_root,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.gematria.systems.hebrew_phonetic.digital_root,6,categorical
deterministic_symbolic_feature,False,gematria,gematria.reverse_ordinal.digital_root,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.gematria.systems.reverse_ordinal.digital_root,3,categorical
deterministic_symbolic_feature,False,gematria,gematria.cross_system.distinct_root_count,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.gematria.cross_system.distinct_root_count,2,numeric
deterministic_symbolic_feature,False,gematria,gematria.cross_system.exact_root_convergence,name_input,"[""recorded_name""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.gematria.cross_system.exact_root_convergence,False,categorical
deterministic_symbolic_feature,False,kamea,kamea.top_planet,name_input,"[""recorded_name"", ""cipher_rules""]",abu_bakar_bin_abdul_jamal_q4670082,symbolic_profile.kamea.ranked_planets[0].planet,saturn,categorical
